_index,_id,_version,_score,_source.agent.name,_source.agent.id,_source.data.srcip,_source.data.dstuser,_source.data.srcport,_source.rule.mail,_source.rule.level,_source.rule.hipaa,_source.rule.pci_dss,_source.rule.tsc,_source.rule.description,_source.rule.groups,_source.rule.nist_800_53,_source.rule.gdpr,_source.rule.firedtimes,_source.rule.mitre.technique,_source.rule.mitre.id,_source.rule.mitre.tactic,_source.rule.id,_source.rule.gpg13,_source.full_log,_source.id,_source.timestamp,_source.predecoder.hostname,_source.predecoder.program_name,_source.predecoder.timestamp,_source.manager.name,_source.decoder.parent,_source.decoder.name,_source.input.type,_source.@timestamp,_source.location,_source.GeoLocation.country_name,_source.GeoLocation.location.lon,_source.GeoLocation.location.lat,_source.data.protocol,_source.data.id,_source.data.url,_source.GeoLocation.region_name,_source.data.uid,_source.data.euid,_source.data.tty,_source.GeoLocation.city_name,_source.data.srcuser,_source.data.action,_source.agent.ip,_source.data.extra_data,_source.data.sca.scan_id,_source.data.sca.check.result,_source.data.sca.check.remediation,_source.data.sca.check.previous_result,_source.data.sca.check.compliance.cis_csc_v8,_source.data.sca.check.compliance.soc_2,_source.data.sca.check.compliance.pci_dss_4.0,_source.data.sca.check.compliance.pci_dss_3.2.1,_source.data.sca.check.compliance.mitre_tactics,_source.data.sca.check.compliance.mitre_techniques,_source.data.sca.check.compliance.cis,_source.data.sca.check.compliance.cmmc_v2.0,_source.data.sca.check.compliance.iso_27001-2013,_source.data.sca.check.compliance.cis_csc_v7,_source.data.sca.check.compliance.mitre_mitigations,_source.data.sca.check.description,_source.data.sca.check.id,_source.data.sca.check.title,_source.data.sca.check.rationale,_source.data.sca.check.command,_source.data.sca.type,_source.data.sca.policy,_source.rule.cis_csc_v8,_source.rule.mitre_tactics,_source.rule.mitre_techniques,_source.rule.cis,_source.rule.iso_27001-2013,_source.rule.mitre_mitigations,_source.rule.soc_2,_source.rule.cis_csc_v7
wazuh-alerts-4.x-2024.07.22,kUG02JABvQ4GvBtkh1T3,1,1,localhost,000,134.209.29.80, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",50,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 22 04:30:23 localhost sshd[75638]: Failed password for invalid user lighthouse from 134.209.29.80 port 49642 ssh2,1721622624.1238931,"Jul 22, 2024 @ 04:30:24.837",localhost,sshd,Jul 22 04:30:23,localhost,sshd,sshd,log,"Jul 22, 2024 @ 04:30:24.837",/var/log/auth.log,United Kingdom,-0.6658,51.5353, , , ,England, , , ,London,lighthouse, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,cUGu2JABvQ4GvBtk2lTE,1,1,localhost,000,116.118.50.195, ,33598,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",39,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 22 04:24:08 localhost sshd[75608]: Invalid user sunsetsoft from 116.118.50.195 port 33598,1721622250.1213658,"Jul 22, 2024 @ 04:24:10.467",localhost,sshd,Jul 22 04:24:08,localhost,sshd,sshd,log,"Jul 22, 2024 @ 04:24:10.467",/var/log/auth.log,Vietnam,106.6438,10.8142, , , ,Ho Chi Minh, , , ,Ho Chi Minh City,sunsetsoft, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,WEGq2JABvQ4GvBtkL1Ro,1,1,localhost,000,134.209.29.80, ,44566,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",27,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 22 04:19:05 localhost sshd[75546]: Invalid user postgres from 134.209.29.80 port 44566,1721621946.1190744,"Jul 22, 2024 @ 04:19:06.238",localhost,sshd,Jul 22 04:19:05,localhost,sshd,sshd,log,"Jul 22, 2024 @ 04:19:06.238",/var/log/auth.log,United Kingdom,-0.6658,51.5353, , , ,England, , , ,London,postgres, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,c0Gv2JABvQ4GvBtkY1R-,1,1,localhost,000,134.209.29.80, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",31,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]",Jul 22 04:24:45 localhost sshd[75610]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=134.209.29.80 ,1721622286.1214727,"Jul 22, 2024 @ 04:24:46.493",localhost,sshd,Jul 22 04:24:45,localhost, ,pam,log,"Jul 22, 2024 @ 04:24:46.493",/var/log/auth.log,United Kingdom,-0.6658,51.5353, , , ,England,0,0,ssh,London, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,fEGy2JABvQ4GvBtkNlQr,1,1,localhost,000,43.153.107.247,root, ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",33,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]",Jul 22 04:27:52 localhost sshd[75621]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=43.153.107.247  user=root,1721622472.1229132,"Jul 22, 2024 @ 04:27:52.670",localhost,sshd,Jul 22 04:27:52,localhost, ,pam,log,"Jul 22, 2024 @ 04:27:52.670",/var/log/auth.log,Japan,139.69,35.69, , , , ,0,0,ssh, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,bUGu2JABvQ4GvBtkeVQi,1,1,localhost,000,170.64.210.239, ,56836,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",37,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 22 04:23:46 localhost sshd[75606]: Invalid user kafka from 170.64.210.239 port 56836,1721622226.1211569,"Jul 22, 2024 @ 04:23:46.442",localhost,sshd,Jul 22 04:23:46,localhost,sshd,sshd,log,"Jul 22, 2024 @ 04:23:46.442",/var/log/auth.log,United States,-97.822,37.751, , , , , , , , ,kafka, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,YEGr2JABvQ4GvBtktlQM,1,1,localhost,000,43.156.4.119, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",30,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 22 04:20:46 localhost sshd[75550]: Failed password for invalid user sunsetsoft from 43.156.4.119 port 43032 ssh2,1721622048.1204740,"Jul 22, 2024 @ 04:20:48.272",localhost,sshd,Jul 22 04:20:46,localhost,sshd,sshd,log,"Jul 22, 2024 @ 04:20:48.272",/var/log/auth.log,Japan,139.69,35.69, , , , , , , , ,sunsetsoft, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,3kHS15ABvQ4GvBtkYk7U,1,1,localhost,000,134.209.29.80, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",26,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]",Jul 22 00:23:20 localhost sshd[71503]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=134.209.29.80 ,1721607801.84335,"Jul 22, 2024 @ 00:23:21.409",localhost,sshd,Jul 22 00:23:20,localhost, ,pam,log,"Jul 22, 2024 @ 00:23:21.409",/var/log/auth.log,United Kingdom,-0.6658,51.5353, , , ,England,0,0,ssh,London, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,30HS15ABvQ4GvBtkYk7U,1,1,localhost,000,134.209.29.80, ,48498,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",27,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 22 00:23:20 localhost sshd[71503]: Invalid user password from 134.209.29.80 port 48498,1721607801.84846,"Jul 22, 2024 @ 00:23:21.409",localhost,sshd,Jul 22 00:23:20,localhost,sshd,sshd,log,"Jul 22, 2024 @ 00:23:21.409",/var/log/auth.log,United Kingdom,-0.6658,51.5353, , , ,England, , , ,London,password, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,4EHS15ABvQ4GvBtkYk7U,1,1,localhost,000,134.209.29.80, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",28,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 22 00:23:22 localhost sshd[71503]: Failed password for invalid user password from 134.209.29.80 port 48498 ssh2,1721607803.85370,"Jul 22, 2024 @ 00:23:23.411",localhost,sshd,Jul 22 00:23:22,localhost,sshd,sshd,log,"Jul 22, 2024 @ 00:23:23.411",/var/log/auth.log,United Kingdom,-0.6658,51.5353, , , ,England, , , ,London,password, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,2UHR15ABvQ4GvBtkn06I,1,1,localhost,000,159.223.209.112,root, ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",24,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]",Jul 22 00:22:30 localhost sshd[71489]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=159.223.209.112  user=root,1721607751.81746,"Jul 22, 2024 @ 00:22:31.358",localhost,sshd,Jul 22 00:22:30,localhost, ,pam,log,"Jul 22, 2024 @ 00:22:31.358",/var/log/auth.log,United States,-97.822,37.751, , , , ,0,0,ssh, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,2kHR15ABvQ4GvBtkn06I,1,1,localhost,000,159.223.209.112,root,37862,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",12,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",Jul 22 00:22:32 localhost sshd[71489]: Failed password for root from 159.223.209.112 port 37862 ssh2,1721607753.82282,"Jul 22, 2024 @ 00:22:33.360",localhost,sshd,Jul 22 00:22:32,localhost,sshd,sshd,log,"Jul 22, 2024 @ 00:22:33.360",/var/log/auth.log,United States,-97.822,37.751, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,3UHS15ABvQ4GvBtkKE48,1,1,localhost,000,134.122.70.11, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",26,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 22 00:23:03 localhost sshd[71501]: Failed password for invalid user sunsetsoft from 134.122.70.11 port 46604 ssh2,1721607783.83800,"Jul 22, 2024 @ 00:23:03.390",localhost,sshd,Jul 22 00:23:03,localhost,sshd,sshd,log,"Jul 22, 2024 @ 00:23:03.390",/var/log/auth.log,United States,-74,40.7157, , , ,New York, , , ,New York,sunsetsoft, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,6EHT15ABvQ4GvBtk-U4h,1,1,localhost,000,85.209.11.254,root, ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",29,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]",Jul 22 00:25:04 localhost sshd[71588]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=85.209.11.254  user=root,1721607905.88488,"Jul 22, 2024 @ 00:25:05.498",localhost,sshd,Jul 22 00:25:04,localhost, ,pam,log,"Jul 22, 2024 @ 00:25:05.498",/var/log/auth.log,United Kingdom,-0.1224,51.4964, , , , ,0,0,ssh, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,5EHS15ABvQ4GvBtk7051,1,1,localhost,000,183.110.214.245,root,54806,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",13,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",Jul 22 00:24:00 localhost sshd[71542]: Failed password for root from 183.110.214.245 port 54806 ssh2,1721607841.87475,"Jul 22, 2024 @ 00:24:01.442",localhost,sshd,Jul 22 00:24:00,localhost,sshd,sshd,log,"Jul 22, 2024 @ 00:24:01.442",/var/log/auth.log,South Korea,126.9741,37.5112, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,00HN15ABvQ4GvBtku05i,1,1,localhost,000,170.64.210.239, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",23,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]",Jul 22 00:18:16 localhost sshd[71485]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=170.64.210.239 ,1721607497.68985,"Jul 22, 2024 @ 00:18:17.114",localhost,sshd,Jul 22 00:18:16,localhost, ,pam,log,"Jul 22, 2024 @ 00:18:17.114",/var/log/auth.log,United States,-97.822,37.751, , , , ,0,0,ssh, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,1UHO15ABvQ4GvBtka04s,1,1,localhost,000,143.110.222.166, , ,false,5, ,"[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Web server 400 error code.,"[""web"",""accesslog"",""attack""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]",7, , , ,31101, ,"143.110.222.166 - - [22/Jul/2024:00:18:55 +0000] ""GET / HTTP/1.1"" 404 134 ""-"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1""",1721607537.70033,"Jul 22, 2024 @ 00:18:57.156", , , ,localhost, ,web-accesslog,log,"Jul 22, 2024 @ 00:18:57.156",/var/log/nginx/access.log,United States,-92.1998,46.8147,GET,404,/,Minnesota, , , ,Duluth, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,80Ha15ABvQ4GvBtklE6W,1,1,localhost,000,95.111.253.31, , ,false,5, ,"[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Web server 400 error code.,"[""web"",""accesslog"",""attack""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]",9, , , ,31101, ,"95.111.253.31 - - [22/Jul/2024:00:32:14 +0000] ""CONNECT google.com:443 HTTP/1.1"" 400 166 ""-"" ""-""",1721608335.103651,"Jul 22, 2024 @ 00:32:15.872", , , ,localhost, ,web-accesslog,log,"Jul 22, 2024 @ 00:32:15.872",/var/log/nginx/access.log,Ukraine,30.5233,50.45,CONNECT,400,google.com:443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,LEHe15ABvQ4GvBtkr09y,1,1,localhost,000,176.10.248.195,root,49638,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",39,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",Jul 22 00:36:49 localhost sshd[71787]: Failed password for root from 176.10.248.195 port 49638 ssh2,1721608610.141848,"Jul 22, 2024 @ 00:36:50.110",localhost,sshd,Jul 22 00:36:49,localhost,sshd,sshd,log,"Jul 22, 2024 @ 00:36:50.110",/var/log/auth.log,Sweden,17.829,59.1988, , , ,Stockholm, , , ,Stockholm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,LUHe15ABvQ4GvBtku08r,1,1,localhost,000,143.244.133.40,root, ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",57,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]",Jul 22 00:36:53 localhost sshd[71790]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=143.244.133.40  user=root,1721608614.142328,"Jul 22, 2024 @ 00:36:54.114",localhost,sshd,Jul 22 00:36:53,localhost, ,pam,log,"Jul 22, 2024 @ 00:36:54.114",/var/log/auth.log,United States,-97.822,37.751, , , , ,0,0,ssh, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,GUHd15ABvQ4GvBtk3E95,1,1,localhost,000,92.118.39.120,root, ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",47,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]",Jul 22 00:35:56 localhost sshd[71734]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=92.118.39.120  user=root,1721608558.132210,"Jul 22, 2024 @ 00:35:58.064",localhost,sshd,Jul 22 00:35:56,localhost, ,pam,log,"Jul 22, 2024 @ 00:35:58.064",/var/log/auth.log,Romania,25,46, , , , ,0,0,ssh, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,GkHd15ABvQ4GvBtk6E8y,1,1,localhost,000,92.118.39.120,root,34324,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",30,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",Jul 22 00:35:58 localhost sshd[71734]: Failed password for root from 92.118.39.120 port 34324 ssh2,1721608560.132743,"Jul 22, 2024 @ 00:36:00.064",localhost,sshd,Jul 22 00:35:58,localhost,sshd,sshd,log,"Jul 22, 2024 @ 00:36:00.064",/var/log/auth.log,Romania,25,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,J0He15ABvQ4GvBtkdE_Y,1,1,localhost,000,67.207.88.231,root, ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",54,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]",Jul 22 00:36:36 localhost sshd[71749]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=67.207.88.231  user=root,1721608596.139291,"Jul 22, 2024 @ 00:36:36.142",localhost,sshd,Jul 22 00:36:36,localhost, ,pam,log,"Jul 22, 2024 @ 00:36:36.142",/var/log/auth.log,United States,-74.0247,40.793, , , ,New Jersey,0,0,ssh,North Bergen, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,G0Hd15ABvQ4GvBtk80_q,1,1,localhost,000,83.222.191.62,root, ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",48,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]",Jul 22 00:36:03 localhost sshd[71737]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=83.222.191.62  user=root,1721608564.133221,"Jul 22, 2024 @ 00:36:04.066",localhost,sshd,Jul 22 00:36:03,localhost, ,pam,log,"Jul 22, 2024 @ 00:36:04.066",/var/log/auth.log,Bulgaria,23.3175,42.683, , , ,Sofia-Capital,0,0,ssh,Sofia, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,JEHe15ABvQ4GvBtkWU-A,1,1,localhost,000,118.70.182.157,root,36208,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",35,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",Jul 22 00:36:27 localhost sshd[71745]: Failed password for root from 118.70.182.157 port 36208 ssh2,1721608588.137804,"Jul 22, 2024 @ 00:36:28.087",localhost,sshd,Jul 22 00:36:27,localhost,sshd,sshd,log,"Jul 22, 2024 @ 00:36:28.087",/var/log/auth.log,Vietnam,105.8516,21.0313, , , ,Hanoi, , , ,Hanoi, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,MEHe15ABvQ4GvBtk3k9U,1,1,localhost,000,116.42.92.16,root,38354,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",41,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",Jul 22 00:37:00 localhost sshd[71792]: Failed password for root from 116.42.92.16 port 38354 ssh2,1721608622.143874,"Jul 22, 2024 @ 00:37:02.121",localhost,sshd,Jul 22 00:37:00,localhost,sshd,sshd,log,"Jul 22, 2024 @ 00:37:02.121",/var/log/auth.log,South Korea,126.9741,37.5112, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
